NAME,CONCEPTS,Vector_1,Vector_2,Vector_3,Vector_4,Vector_5,Vector_6,Vector_7,Vector_8,Vector_9,Vector_10,Vector_11,Vector_12,Vector_13,Vector_14,Vector_15,Vector_16,Vector_17,Vector_18,Vector_19,Vector_20,Vector_21,Vector_22,Vector_23,Vector_24,Vector_25,Vector_26,Vector_27,Vector_28,Vector_29,Vector_30,Vector_31,Vector_32,Vector_33,Vector_34,Vector_35,Vector_36,Vector_37,Vector_38,Vector_39,Vector_40,Vector_41,Vector_42,Vector_43,Vector_44,Vector_45,Vector_46,Vector_47,Vector_48,Vector_49,Vector_50,Vector_51,Vector_52,Vector_53,Vector_54,Vector_55,Vector_56,Vector_57,Vector_58,Vector_59,Vector_60,Vector_61,Vector_62,Vector_63,Vector_64,Vector_65,Vector_66,Vector_67,Vector_68,Vector_69,Vector_70,Vector_71,Vector_72,Vector_73,Vector_74,Vector_75,Vector_76,Vector_77,Vector_78,Vector_79,Vector_80,Vector_81,Vector_82,Vector_83,Vector_84,Vector_85,Vector_86,Vector_87,Vector_88,Vector_89,Vector_90,Vector_91,Vector_92,Vector_93,Vector_94,Vector_95,Vector_96,Vector_97,Vector_98,Vector_99,Vector_100,importance_value_1,importance_value_2,importance_value_3,importance_value_4,importance_value_5,importance_value_6,importance_value_7,importance_value_8,importance_value_9,importance_value_10,importance_value_11,importance_value_12,importance_value_13,importance_value_14,importance_value_15,importance_value_16,importance_value_17,importance_value_18,importance_value_19,importance_value_20
GSM1219368,"['GO_0044189', 'GO_0019671', 'GO_0044222', 'GO_2000891', 'GO_0097738', 'GO_0044814', 'GO_0019649', 'GO_0043464', 'GO_1990488', 'GO_0097321']",0.499551869,-0.236174833,-0.361762151,-0.011457912,0.07923368,-0.126576627,0.336899206,0.224033346,0.589194128,-0.105927423,-0.178229364,-0.326487614,0.116569103,0.556459983,-0.110392459,-0.776260783,0.137614301,-0.339456301,-0.609054794,-0.002727786,0.388103972,0.273007496,0.113239646,0.018711937,-0.415976435,0.234495652,-0.079338685,0.116479331,0.062393887,-0.094473577,0.280185428,0.163870395,0.047349759,0.272846496,0.418075834,-0.27579128,-0.136409887,-0.13076896,-0.177365919,-0.2763503,0.201177428,0.380877948,-0.097327197,0.32029783,0.178822056,0.279698313,0.204200172,-0.051978324,0.544010007,-0.228438208,-0.571691693,-0.697758042,0.269676506,-0.217697908,0.178956488,-0.035541954,-0.010419929,-0.117650079,0.064290203,0.317639683,-0.11385404,-0.499274569,0.084574454,-0.269883648,-0.172476849,0.033836024,0.417125128,-0.081304845,-0.414402664,-0.042296435,0.198506884,0.100394699,0.134232402,-0.327386362,-0.022762615,0.094730405,-0.030787373,0.186971541,-0.399602744,-0.040019579,0.295118579,-0.061007085,-0.124258379,0.081624111,-0.165535102,-0.059150632,0.447098511,0.051338814,-0.354684431,0.026638748,-0.376470522,-0.041975365,-0.080012243,-0.69457147,-0.195944245,0.047477581,0.162654023,-0.033338897,-0.157217699,-0.128227572,"('SO_0818', 6.247159241756104)","('SO_1860', 6.099917558080861)","('SO_0681', 4.776226012186142)","('SO_0817', 4.332873370813656)","('SO_4355', 2.5241953572544005)","('SO_1494', 2.448559866607285)","('SO_2549', 2.308967620727365)","('SO_4150', 2.2800201203588895)","('SO_1987', 2.112256017570508)","('SO_3780', 2.0256248390984677)","('SO_4625', 1.9594377897457564)","('SO_4168', 1.9201166848779168)","('SO_2931', 1.8740534087933094)","('SO_2132', 1.8667230410647437)","('SO_1988', 1.7172364657867814)","('SO_3840', 1.7006387751205774)","('SO_1450', 1.693358699289271)","('SO_2075', 1.692741969466566)","('SO_2318', 1.6337501391675353)","('SO_1909', 1.5326149907698294)"
GSM1219369,"['GO_0044189', 'GO_0019671', 'GO_0044222', 'GO_2000891', 'GO_0097738', 'GO_0044814', 'GO_0019649', 'GO_0043464', 'GO_1990488', 'GO_0097321']",0.499551869,-0.236174833,-0.361762151,-0.011457912,0.07923368,-0.126576627,0.336899206,0.224033346,0.589194128,-0.105927423,-0.178229364,-0.326487614,0.116569103,0.556459983,-0.110392459,-0.776260783,0.137614301,-0.339456301,-0.609054794,-0.002727786,0.388103972,0.273007496,0.113239646,0.018711937,-0.415976435,0.234495652,-0.079338685,0.116479331,0.062393887,-0.094473577,0.280185428,0.163870395,0.047349759,0.272846496,0.418075834,-0.27579128,-0.136409887,-0.13076896,-0.177365919,-0.2763503,0.201177428,0.380877948,-0.097327197,0.32029783,0.178822056,0.279698313,0.204200172,-0.051978324,0.544010007,-0.228438208,-0.571691693,-0.697758042,0.269676506,-0.217697908,0.178956488,-0.035541954,-0.010419929,-0.117650079,0.064290203,0.317639683,-0.11385404,-0.499274569,0.084574454,-0.269883648,-0.172476849,0.033836024,0.417125128,-0.081304845,-0.414402664,-0.042296435,0.198506884,0.100394699,0.134232402,-0.327386362,-0.022762615,0.094730405,-0.030787373,0.186971541,-0.399602744,-0.040019579,0.295118579,-0.061007085,-0.124258379,0.081624111,-0.165535102,-0.059150632,0.447098511,0.051338814,-0.354684431,0.026638748,-0.376470522,-0.041975365,-0.080012243,-0.69457147,-0.195944245,0.047477581,0.162654023,-0.033338897,-0.157217699,-0.128227572,"('SO_0818', 11.258087410009166)","('SO_1860', 8.157711350640273)","('SO_1493', 4.051086415588687)","('SO_0817', 2.860058053187383)","('SO_2118', 2.391090868176603)","('SO_4598', 2.3674731068738772)","('SO_4236', 2.3447317163626678)","('SO_4235', 2.1231340460515713)","('SO_4596', 2.007577507000554)","('SO_4597', 1.9270477369015984)","('SO_0660', 1.8378809437426895)","('SO_3626', 1.5906499505250995)","('SO_1689', 1.5557920078087888)","('SO_4234', 1.5276971937117478)","('SO_4233', 1.3590185649625972)","('SO_2373', 1.3406340278818323)","('SO_2858', 1.215457320571498)","('SO_1486', 1.1928071626226182)","('SO_1188', 1.1532935336707582)","('SO_1450', 1.123869907273923)"
GSM1219370,"['GO_0044189', 'GO_0019671', 'GO_0044222', 'GO_2000891', 'GO_0097738', 'GO_0044814', 'GO_0019649', 'GO_0043464', 'GO_1990488', 'GO_0097321']",0.499551869,-0.236174833,-0.361762151,-0.011457912,0.07923368,-0.126576627,0.336899206,0.224033346,0.589194128,-0.105927423,-0.178229364,-0.326487614,0.116569103,0.556459983,-0.110392459,-0.776260783,0.137614301,-0.339456301,-0.609054794,-0.002727786,0.388103972,0.273007496,0.113239646,0.018711937,-0.415976435,0.234495652,-0.079338685,0.116479331,0.062393887,-0.094473577,0.280185428,0.163870395,0.047349759,0.272846496,0.418075834,-0.27579128,-0.136409887,-0.13076896,-0.177365919,-0.2763503,0.201177428,0.380877948,-0.097327197,0.32029783,0.178822056,0.279698313,0.204200172,-0.051978324,0.544010007,-0.228438208,-0.571691693,-0.697758042,0.269676506,-0.217697908,0.178956488,-0.035541954,-0.010419929,-0.117650079,0.064290203,0.317639683,-0.11385404,-0.499274569,0.084574454,-0.269883648,-0.172476849,0.033836024,0.417125128,-0.081304845,-0.414402664,-0.042296435,0.198506884,0.100394699,0.134232402,-0.327386362,-0.022762615,0.094730405,-0.030787373,0.186971541,-0.399602744,-0.040019579,0.295118579,-0.061007085,-0.124258379,0.081624111,-0.165535102,-0.059150632,0.447098511,0.051338814,-0.354684431,0.026638748,-0.376470522,-0.041975365,-0.080012243,-0.69457147,-0.195944245,0.047477581,0.162654023,-0.033338897,-0.157217699,-0.128227572,"('SO_1860', 12.463768089418128)","('SO_0818', 9.388785544944447)","('SO_0817', 2.3863796093331167)","('SO_4234', 2.1471264258800926)","('SO_4598', 1.2938459364792985)","('SO_2863', 1.1616367626999338)","('SO_4665', 1.134528744303195)","('SO_4236', 1.0836137071682201)","('SO_3058', 1.0371271778767568)","('SO_1494', 0.957664246040812)","('SO_4235', 0.9568976570581922)","('SO_4347', 0.9534762243242604)","('SO_4423', 0.8610306670507306)","('SO_4596', 0.8588085527270415)","('SO_2550', 0.8467234383461812)","('SO_2955', 0.8100222212963282)","('SO_2071', 0.7956910722876304)","('SO_1495', 0.7889942419133142)","('SO_4280', 0.7697794123432701)","('SO_0630', 0.7273427946595492)"
GSM1219371,"['GO_0044222', 'GO_0043464', 'GO_0019552', 'GO_2000891', 'GO_0019652', 'GO_0042400', 'GO_0019670', 'GO_0019671', 'GO_0052697', 'GO_0042619']",0.565113934,-0.183883161,-0.324682316,0.08075778,0.02902983,-0.010748744,0.442888185,0.223209977,0.607649682,-0.092618566,-0.23057727,-0.349443797,0.209871161,0.630673032,-0.129067632,-0.90044771,0.100566105,-0.311064243,-0.755118278,0.106834639,0.637794315,0.3832471,0.005081285,-0.05828962,-0.522312595,0.185733408,-0.153097446,0.052687608,0.138246231,-0.002658292,0.202098054,0.175289269,0.143512343,0.422662906,0.395779733,-0.207489385,-0.070097445,-0.313073851,-0.081607589,-0.355044098,0.25085593,0.346069614,-0.071219587,0.232380243,0.205062432,0.253735679,0.163198865,-0.079023074,0.511787885,-0.214658298,-0.51178911,-0.909050057,0.300363781,-0.212281807,0.37083942,-0.077312775,-0.148855949,-0.114370132,0.077666374,0.37038273,0.063619624,-0.518723043,-0.074863122,-0.089709335,-0.02383576,-0.070353714,0.584494681,-0.132582736,-0.480175514,0.075922227,0.117493626,0.034146839,0.143829277,-0.272515031,0.12044621,0.230701758,-0.081637631,0.182196432,-0.320215978,-0.047752615,0.319676978,0.014485068,-0.152613028,-0.027211439,-0.253267577,-0.039396309,0.362867616,0.04131423,-0.35717777,-0.054492763,-0.32039808,0.030154408,-0.126434673,-0.732055378,-0.191299443,0.047335998,0.082534436,-0.128377909,-0.283474025,-0.220371249,"('SO_1860', 7.490291792036042)","('SO_0238', 7.468116049341365)","('SO_0818', 6.110789992490595)","('SO_0436', 3.1986098745851903)","('SO_0817', 3.0066403273818434)","('SO_3156', 1.9384156264641303)","('SO_4644', 1.80248182085946)","('SO_4235', 1.67419233677679)","('SO_3699', 1.5642848125487627)","('SO_1858', 1.5579555872345678)","('SO_2906', 1.5230182476271013)","('SO_1448', 1.3009394374197243)","('SO_1411', 1.2866244163734184)","('SO_2129', 1.2353970481423848)","('SO_0715', 1.226805718775091)","('SO_1442', 1.2092853960998653)","('SO_2464', 1.2044780544980076)","('SO_1239', 1.1869429661796682)","('SO_0714', 1.1749775368955082)","('SO_4150', 1.1063743724798776)"
GSM1219372,"['GO_0044222', 'GO_0043464', 'GO_0019552', 'GO_2000891', 'GO_0019652', 'GO_0042400', 'GO_0019670', 'GO_0019671', 'GO_0052697', 'GO_0042619']",0.565113934,-0.183883161,-0.324682316,0.08075778,0.02902983,-0.010748744,0.442888185,0.223209977,0.607649682,-0.092618566,-0.23057727,-0.349443797,0.209871161,0.630673032,-0.129067632,-0.90044771,0.100566105,-0.311064243,-0.755118278,0.106834639,0.637794315,0.3832471,0.005081285,-0.05828962,-0.522312595,0.185733408,-0.153097446,0.052687608,0.138246231,-0.002658292,0.202098054,0.175289269,0.143512343,0.422662906,0.395779733,-0.207489385,-0.070097445,-0.313073851,-0.081607589,-0.355044098,0.25085593,0.346069614,-0.071219587,0.232380243,0.205062432,0.253735679,0.163198865,-0.079023074,0.511787885,-0.214658298,-0.51178911,-0.909050057,0.300363781,-0.212281807,0.37083942,-0.077312775,-0.148855949,-0.114370132,0.077666374,0.37038273,0.063619624,-0.518723043,-0.074863122,-0.089709335,-0.02383576,-0.070353714,0.584494681,-0.132582736,-0.480175514,0.075922227,0.117493626,0.034146839,0.143829277,-0.272515031,0.12044621,0.230701758,-0.081637631,0.182196432,-0.320215978,-0.047752615,0.319676978,0.014485068,-0.152613028,-0.027211439,-0.253267577,-0.039396309,0.362867616,0.04131423,-0.35717777,-0.054492763,-0.32039808,0.030154408,-0.126434673,-0.732055378,-0.191299443,0.047335998,0.082534436,-0.128377909,-0.283474025,-0.220371249,"('SO_0818', 8.020549189605013)","('SO_1860', 6.326640753448735)","('SO_0451', 4.856294187317817)","('SO_0817', 3.1846019735685145)","('SO_0939', 2.428184264351597)","('SO_2253', 2.385059918930798)","('SO_0798', 2.3054495436358335)","('SO_1495', 1.7729539979527076)","('SO_4701', 1.6673999592394995)","('SO_4700', 1.6241650292121868)","('SO_3853', 1.4156551823843433)","('SO_1494', 1.352743379241208)","('SO_1389', 1.3397753360626519)","('SO_4236', 1.2993788786748748)","('SO_2384', 1.2795510079398964)","('SO_1101', 1.1149463353370752)","('SO_4276', 1.112371925274345)","('SO_4235', 1.0058461183978806)","('SO_0787', 0.9845977164249754)","('SO_2389', 0.9781290646450321)"
GSM1219373,"['GO_0044222', 'GO_0043464', 'GO_0019552', 'GO_2000891', 'GO_0019652', 'GO_0042400', 'GO_0019670', 'GO_0019671', 'GO_0052697', 'GO_0042619']",0.565113934,-0.183883161,-0.324682316,0.08075778,0.02902983,-0.010748744,0.442888185,0.223209977,0.607649682,-0.092618566,-0.23057727,-0.349443797,0.209871161,0.630673032,-0.129067632,-0.90044771,0.100566105,-0.311064243,-0.755118278,0.106834639,0.637794315,0.3832471,0.005081285,-0.05828962,-0.522312595,0.185733408,-0.153097446,0.052687608,0.138246231,-0.002658292,0.202098054,0.175289269,0.143512343,0.422662906,0.395779733,-0.207489385,-0.070097445,-0.313073851,-0.081607589,-0.355044098,0.25085593,0.346069614,-0.071219587,0.232380243,0.205062432,0.253735679,0.163198865,-0.079023074,0.511787885,-0.214658298,-0.51178911,-0.909050057,0.300363781,-0.212281807,0.37083942,-0.077312775,-0.148855949,-0.114370132,0.077666374,0.37038273,0.063619624,-0.518723043,-0.074863122,-0.089709335,-0.02383576,-0.070353714,0.584494681,-0.132582736,-0.480175514,0.075922227,0.117493626,0.034146839,0.143829277,-0.272515031,0.12044621,0.230701758,-0.081637631,0.182196432,-0.320215978,-0.047752615,0.319676978,0.014485068,-0.152613028,-0.027211439,-0.253267577,-0.039396309,0.362867616,0.04131423,-0.35717777,-0.054492763,-0.32039808,0.030154408,-0.126434673,-0.732055378,-0.191299443,0.047335998,0.082534436,-0.128377909,-0.283474025,-0.220371249,"('SO_0818', 7.674309080666203)","('SO_1860', 6.353620808753242)","('SO_2504', 3.0832422223949187)","('SO_2298', 3.0258439393604912)","('SO_3034', 2.6377109173721975)","('SO_1160', 2.5508926297053622)","('SO_0817', 2.3822297788596147)","('SO_3886', 1.8367294914552974)","('SO_2550', 1.7331886931619769)","('SO_4276', 1.300233928653888)","('SO_1190', 1.2480355212120857)","('SO_2285', 1.2279102136688782)","('SO_3867', 1.1746162732173577)","('SO_4596', 1.0955157618351277)","('SO_2684', 0.9918925098321089)","('SO_1188', 0.9806238096967507)","('SO_0573', 0.9641608404290564)","('SO_2941', 0.9631272185941947)","('SO_2674', 0.9337777212741154)","('SO_3979', 0.9250790948922815)"
GSM197317,"['GO_0044839', 'GO_1901951', 'GO_0000236', 'GO_0001677', 'GO_0000072', 'GO_2000046', 'GO_0000092', 'GO_0000279', 'GO_2000705', 'GO_0018079']",0.523660053,-0.229419753,-0.477393273,0.051765556,0.108335313,-0.157667028,0.24425113,0.244902385,0.380223458,-0.245855672,-0.162227963,-0.180303908,0.15042439,0.660206787,0.049322381,-0.64258258,0.008831298,-0.268112702,-0.424423122,-0.170767221,0.252665755,0.511482498,0.275301607,0.050796032,-0.297023644,-0.004319368,-0.125334339,0.253895501,0.097675459,-0.243785493,0.321709318,0.433790153,0.072926874,0.219756883,0.370018148,-0.324451972,-0.219167519,-0.157731907,-0.408318834,-0.037542615,0.160070264,0.352136751,-0.239118252,0.44614819,0.1538089,0.269395443,0.2660385,0.119067564,0.449429521,-0.281817918,-0.655212719,-0.544340304,0.257749177,-0.427876033,0.127706146,0.100730082,0.054870802,-0.062237568,0.057924377,0.14744201,-0.261977856,-0.429535374,0.133692343,-0.385623378,-0.155110492,-0.164693654,0.302600573,0.024870755,-0.407102392,-0.139050428,0.299084915,0.234612185,0.123978837,-0.440491797,-0.144843625,0.099909393,-0.005843038,0.313992363,-0.329570256,-0.067694312,0.284282125,-0.176657586,-0.101792535,0.061013766,-0.102159163,-0.353071295,0.571118237,0.223187466,-0.242357815,0.15894475,-0.573601861,0.006719373,0.147199656,-0.773609657,-0.075726259,-0.077000465,0.195606517,0.306753066,-0.186887271,-0.157491261,"('SO_0865', 27.474929694830838)","('SO_3687', 23.412548841700534)","('SO_2460', 22.156185838934995)","('SO_0867', 21.49703785562746)","('SO_0866', 21.459816518821825)","('SO_3099', 21.113834799566252)","('SO_0946', 17.589323439369256)","('SO_3685', 15.28120474195542)","('SO_0404', 15.057768955756858)","('SO_3800', 14.836207770226608)","('SO_3106', 14.364443846040063)","('SO_2597', 14.35185840791335)","('SO_1484', 14.323398141910353)","('SO_1700', 14.154841051900975)","('SO_4148', 13.851956692176403)","('SO_2596', 13.671230565811603)","('SO_2934', 12.916504976772027)","('SO_3969', 12.865407143104083)","('SO_1915', 12.757801009107315)","('SO_2427', 11.491145358516198)"
GSM197321,"['GO_0044839', 'GO_1901951', 'GO_0000236', 'GO_0001677', 'GO_0000072', 'GO_2000046', 'GO_0000092', 'GO_0000279', 'GO_2000705', 'GO_0018079']",0.523660053,-0.229419753,-0.477393273,0.051765556,0.108335313,-0.157667028,0.24425113,0.244902385,0.380223458,-0.245855672,-0.162227963,-0.180303908,0.15042439,0.660206787,0.049322381,-0.64258258,0.008831298,-0.268112702,-0.424423122,-0.170767221,0.252665755,0.511482498,0.275301607,0.050796032,-0.297023644,-0.004319368,-0.125334339,0.253895501,0.097675459,-0.243785493,0.321709318,0.433790153,0.072926874,0.219756883,0.370018148,-0.324451972,-0.219167519,-0.157731907,-0.408318834,-0.037542615,0.160070264,0.352136751,-0.239118252,0.44614819,0.1538089,0.269395443,0.2660385,0.119067564,0.449429521,-0.281817918,-0.655212719,-0.544340304,0.257749177,-0.427876033,0.127706146,0.100730082,0.054870802,-0.062237568,0.057924377,0.14744201,-0.261977856,-0.429535374,0.133692343,-0.385623378,-0.155110492,-0.164693654,0.302600573,0.024870755,-0.407102392,-0.139050428,0.299084915,0.234612185,0.123978837,-0.440491797,-0.144843625,0.099909393,-0.005843038,0.313992363,-0.329570256,-0.067694312,0.284282125,-0.176657586,-0.101792535,0.061013766,-0.102159163,-0.353071295,0.571118237,0.223187466,-0.242357815,0.15894475,-0.573601861,0.006719373,0.147199656,-0.773609657,-0.075726259,-0.077000465,0.195606517,0.306753066,-0.186887271,-0.157491261,"('SO_3687', 27.22221238741282)","('SO_0865', 24.833972794605668)","('SO_3099', 24.79605740088631)","('SO_0866', 23.022015813365325)","('SO_3106', 22.760786762285587)","('SO_0867', 21.577601653421866)","('SO_2460', 19.77047363598653)","('SO_0946', 16.309553242990212)","('SO_2597', 16.03846186667994)","('SO_4148', 15.944927512151185)","('SO_1484', 15.916732187329556)","('SO_0404', 15.009924404660723)","('SO_3685', 14.794961252133454)","('SO_3800', 14.764753811564619)","('SO_1700', 14.523377078455642)","('SO_2596', 13.656095569934765)","('SO_1915', 13.396991421840479)","('SO_2099', 12.816662945296315)","('SO_0945', 12.127029577977265)","('SO_2427', 12.072589865010155)"
GSM197323,"['GO_0044839', 'GO_1901951', 'GO_0000236', 'GO_0001677', 'GO_0000072', 'GO_2000046', 'GO_0000092', 'GO_0000279', 'GO_2000705', 'GO_0018079']",0.523660053,-0.229419753,-0.477393273,0.051765556,0.108335313,-0.157667028,0.24425113,0.244902385,0.380223458,-0.245855672,-0.162227963,-0.180303908,0.15042439,0.660206787,0.049322381,-0.64258258,0.008831298,-0.268112702,-0.424423122,-0.170767221,0.252665755,0.511482498,0.275301607,0.050796032,-0.297023644,-0.004319368,-0.125334339,0.253895501,0.097675459,-0.243785493,0.321709318,0.433790153,0.072926874,0.219756883,0.370018148,-0.324451972,-0.219167519,-0.157731907,-0.408318834,-0.037542615,0.160070264,0.352136751,-0.239118252,0.44614819,0.1538089,0.269395443,0.2660385,0.119067564,0.449429521,-0.281817918,-0.655212719,-0.544340304,0.257749177,-0.427876033,0.127706146,0.100730082,0.054870802,-0.062237568,0.057924377,0.14744201,-0.261977856,-0.429535374,0.133692343,-0.385623378,-0.155110492,-0.164693654,0.302600573,0.024870755,-0.407102392,-0.139050428,0.299084915,0.234612185,0.123978837,-0.440491797,-0.144843625,0.099909393,-0.005843038,0.313992363,-0.329570256,-0.067694312,0.284282125,-0.176657586,-0.101792535,0.061013766,-0.102159163,-0.353071295,0.571118237,0.223187466,-0.242357815,0.15894475,-0.573601861,0.006719373,0.147199656,-0.773609657,-0.075726259,-0.077000465,0.195606517,0.306753066,-0.186887271,-0.157491261,"('SO_0865', 33.70966992636764)","('SO_3687', 25.996498392472144)","('SO_0866', 24.92435272348417)","('SO_3099', 24.08990651554422)","('SO_3106', 24.08461956155319)","('SO_2460', 22.0125520182441)","('SO_0867', 21.424895800819538)","('SO_0946', 18.83163835829338)","('SO_3800', 18.095992924824806)","('SO_1700', 17.510741070073408)","('SO_2597', 16.91470696639438)","('SO_1915', 16.546129540787767)","('SO_3969', 15.127081840250176)","('SO_4148', 14.849311256101617)","('SO_3685', 14.28821586669094)","('SO_0404', 13.746720776954739)","('SO_2427', 13.22827510311098)","('SO_2596', 12.922499723632566)","('SO_0945', 12.542061995255022)","('SO_3080', 12.454946834323476)"
GSM197324,"['GO_0044839', 'GO_1901951', 'GO_0000236', 'GO_0001677', 'GO_0000072', 'GO_2000046', 'GO_0000092', 'GO_0000279', 'GO_2000705', 'GO_0018079']",0.523660053,-0.229419753,-0.477393273,0.051765556,0.108335313,-0.157667028,0.24425113,0.244902385,0.380223458,-0.245855672,-0.162227963,-0.180303908,0.15042439,0.660206787,0.049322381,-0.64258258,0.008831298,-0.268112702,-0.424423122,-0.170767221,0.252665755,0.511482498,0.275301607,0.050796032,-0.297023644,-0.004319368,-0.125334339,0.253895501,0.097675459,-0.243785493,0.321709318,0.433790153,0.072926874,0.219756883,0.370018148,-0.324451972,-0.219167519,-0.157731907,-0.408318834,-0.037542615,0.160070264,0.352136751,-0.239118252,0.44614819,0.1538089,0.269395443,0.2660385,0.119067564,0.449429521,-0.281817918,-0.655212719,-0.544340304,0.257749177,-0.427876033,0.127706146,0.100730082,0.054870802,-0.062237568,0.057924377,0.14744201,-0.261977856,-0.429535374,0.133692343,-0.385623378,-0.155110492,-0.164693654,0.302600573,0.024870755,-0.407102392,-0.139050428,0.299084915,0.234612185,0.123978837,-0.440491797,-0.144843625,0.099909393,-0.005843038,0.313992363,-0.329570256,-0.067694312,0.284282125,-0.176657586,-0.101792535,0.061013766,-0.102159163,-0.353071295,0.571118237,0.223187466,-0.242357815,0.15894475,-0.573601861,0.006719373,0.147199656,-0.773609657,-0.075726259,-0.077000465,0.195606517,0.306753066,-0.186887271,-0.157491261,"('SO_0865', 26.887102792800942)","('SO_3687', 26.080444339529947)","('SO_2460', 23.89032208841153)","('SO_3099', 23.150940878701626)","('SO_0866', 20.906755697769512)","('SO_0867', 20.47037185210013)","('SO_0946', 17.234220808576694)","('SO_1484', 16.208978156200345)","('SO_0404', 15.412570179627279)","('SO_3685', 14.952355788146571)","('SO_3800', 14.788260662608891)","('SO_1700', 14.750071788070901)","('SO_4148', 14.430017206441955)","('SO_2597', 14.363810528335883)","('SO_2596', 13.403713797126935)","('SO_3969', 12.212382968777446)","('SO_0945', 11.963574321542225)","('SO_2427', 11.669650159728029)","('SO_1915', 11.415577588171056)","('SO_2099', 11.178963365078836)"
GSM197325,"['GO_0018975', 'GO_0000092', 'GO_0046258', 'GO_0000236', 'GO_0019328', 'GO_0044222', 'GO_0033611', 'GO_1901951', 'GO_0019325', 'GO_0031173']",0.528083029,-0.145236459,-0.317305837,0.067961451,0.17538151,-0.098048013,0.377818971,0.275871226,0.482264025,-0.111762867,-0.158325349,-0.341832638,0.244784059,0.642049301,-0.049328369,-0.821778173,0.106729154,-0.20833959,-0.626748624,-0.014804195,0.550194,0.401986984,0.175142948,-0.049004449,-0.500507833,0.116502511,-0.140743233,0.160027196,0.035194997,-0.095238463,0.15393886,0.228087763,0.176316152,0.412258262,0.365742025,-0.329390635,-0.165767656,-0.296175961,-0.181440021,-0.280441734,0.15853395,0.456191749,-0.08663437,0.282620368,0.123814263,0.194806106,0.107998111,-0.027385709,0.4805851,-0.201932415,-0.662118459,-0.655273595,0.254353441,-0.24062985,0.373271073,-0.053960865,-0.079957008,-0.074518132,0.048890287,0.270355018,-0.094110927,-0.556400479,-0.040056891,-0.255526105,-0.092862231,-0.0822718,0.449294242,-0.11080365,-0.354532029,0.023795997,0.060818699,0.133483082,0.148506691,-0.353056818,0.043402367,0.208686151,-0.063672243,0.213144789,-0.400134756,-0.077108147,0.28316072,0.010995989,-0.123853992,-0.019305279,-0.223939788,-0.192126081,0.488207297,0.122663169,-0.292001544,-0.107140549,-0.466045814,0.115498947,-0.060701347,-0.765644883,-0.11323187,0.054875437,0.217998636,0.002024287,-0.234140089,-0.20146488,"('SO_2460', 18.050358416060536)","('SO_0946', 16.67744129273455)","('SO_1233', 16.56987408211831)","('SO_1478', 15.446690868287265)","('SO_1232', 15.336691676408043)","('SO_2934', 15.084910308634011)","('SO_0404', 13.981923912440017)","('SO_3705', 13.789119413937732)","('SO_0866', 13.060720554903119)","('SO_2597', 12.387948988468878)","('SO_0403', 11.406105854935198)","('SO_1066', 11.107853885862387)","('SO_3099', 10.888871843477396)","('SO_1480', 9.635943037831586)","('SO_2596', 9.388066250015424)","('SO_0945', 8.848893796705415)","('SO_1673', 8.671191023018585)","('SO_4148', 8.515683954124526)","('SO_0865', 8.39812215583094)","('SO_1231', 8.139755466453137)"
GSM197327,"['GO_0018975', 'GO_0000092', 'GO_0046258', 'GO_0000236', 'GO_0019328', 'GO_0044222', 'GO_0033611', 'GO_1901951', 'GO_0019325', 'GO_0031173']",0.528083029,-0.145236459,-0.317305837,0.067961451,0.17538151,-0.098048013,0.377818971,0.275871226,0.482264025,-0.111762867,-0.158325349,-0.341832638,0.244784059,0.642049301,-0.049328369,-0.821778173,0.106729154,-0.20833959,-0.626748624,-0.014804195,0.550194,0.401986984,0.175142948,-0.049004449,-0.500507833,0.116502511,-0.140743233,0.160027196,0.035194997,-0.095238463,0.15393886,0.228087763,0.176316152,0.412258262,0.365742025,-0.329390635,-0.165767656,-0.296175961,-0.181440021,-0.280441734,0.15853395,0.456191749,-0.08663437,0.282620368,0.123814263,0.194806106,0.107998111,-0.027385709,0.4805851,-0.201932415,-0.662118459,-0.655273595,0.254353441,-0.24062985,0.373271073,-0.053960865,-0.079957008,-0.074518132,0.048890287,0.270355018,-0.094110927,-0.556400479,-0.040056891,-0.255526105,-0.092862231,-0.0822718,0.449294242,-0.11080365,-0.354532029,0.023795997,0.060818699,0.133483082,0.148506691,-0.353056818,0.043402367,0.208686151,-0.063672243,0.213144789,-0.400134756,-0.077108147,0.28316072,0.010995989,-0.123853992,-0.019305279,-0.223939788,-0.192126081,0.488207297,0.122663169,-0.292001544,-0.107140549,-0.466045814,0.115498947,-0.060701347,-0.765644883,-0.11323187,0.054875437,0.217998636,0.002024287,-0.234140089,-0.20146488,"('SO_2460', 18.49312606987423)","('SO_0946', 17.018021446480386)","('SO_1233', 15.865296596578979)","('SO_3705', 14.81836640359265)","('SO_2934', 14.687438960573326)","('SO_1478', 14.566395578351601)","('SO_0404', 13.913174800644427)","('SO_2597', 13.287483332595704)","('SO_1232', 11.144213214152257)","('SO_3099', 11.095811664932452)","('SO_1066', 10.82208662767893)","('SO_0403', 9.899989304387628)","('SO_0866', 9.856411572956384)","('SO_4148', 9.623146404404972)","('SO_0945', 9.476585687331754)","('SO_1480', 9.384198023169597)","('SO_1430', 9.101408216398438)","('SO_2596', 8.950713783064424)","('SO_0865', 8.920097639524922)","('SO_1673', 8.730999873418044)"
